State,Date Local,CO Mean
Massachusetts,1/22/08,0.285714
Massachusetts,1/23/08,0.247059
Massachusetts,1/24/08,0.221739
Massachusetts,1/25/08,0.225
Massachusetts,1/26/08,0.25
Massachusetts,1/27/08,0.173913
Massachusetts,1/28/08,0.125
Massachusetts,1/29/08,0.320833
Massachusetts,1/30/08,0.195238
Massachusetts,1/31/08,0.216667
Massachusetts,2/1/08,0.172727
Massachusetts,2/2/08,0.125
Massachusetts,2/3/08,0.1125
Massachusetts,2/4/08,0.240909
Massachusetts,2/5/08,0.266667
Massachusetts,2/6/08,0.273913
Massachusetts,2/7/08,0.083333
Massachusetts,2/8/08,0.154167
Massachusetts,2/9/08,0.178261
Massachusetts,2/10/08,0.070833
Massachusetts,2/11/08,0.025
Massachusetts,2/12/08,0.091667
Massachusetts,2/13/08,0.366667
Massachusetts,2/14/08,0.033333
Massachusetts,2/15/08,0.065217
Massachusetts,2/16/08,0
Massachusetts,2/17/08,0.104348
Massachusetts,2/18/08,0
Massachusetts,2/19/08,0
Massachusetts,2/20/08,0
Massachusetts,2/21/08,0
Massachusetts,2/22/08,0.025
Massachusetts,2/23/08,0.020833
Massachusetts,2/24/08,0.026087
Massachusetts,2/25/08,0.077273
Massachusetts,2/26/08,0.213043
Massachusetts,2/27/08,0.026087
Massachusetts,2/28/08,0
Massachusetts,2/29/08,0
Massachusetts,3/1/08,0.017391
Massachusetts,3/2/08,0
Massachusetts,3/3/08,0.021739
Massachusetts,3/4/08,0
Massachusetts,3/5/08,0.025
Massachusetts,3/6/08,0.141667
Massachusetts,3/7/08,0.373913
Massachusetts,3/8/08,0.240909
Massachusetts,3/9/08,0.130435
Massachusetts,3/10/08,0.179167
Massachusetts,3/11/08,0.229167
Massachusetts,3/12/08,0.23913
Massachusetts,3/13/08,0.195833
Massachusetts,3/14/08,0.3
Massachusetts,3/15/08,0.147826
Massachusetts,3/16/08,0.141667
Massachusetts,3/17/08,0.1
Massachusetts,3/18/08,0.195833
Massachusetts,3/19/08,0.245833
Massachusetts,3/20/08,0.181818
Massachusetts,3/21/08,0.1
Massachusetts,3/22/08,0.095652
Massachusetts,3/23/08,0.1
Massachusetts,3/24/08,0.170833
Massachusetts,3/25/08,0.157143
Massachusetts,3/26/08,0.1
Massachusetts,3/27/08,0.166667
Massachusetts,3/28/08,0.134783
Massachusetts,3/29/08,0.016667
Massachusetts,3/30/08,0.05
Massachusetts,3/31/08,0.2
Massachusetts,4/1/08,0.040909
Massachusetts,4/2/08,0
Massachusetts,4/3/08,0.1375
Massachusetts,4/4/08,0.279167
Massachusetts,4/5/08,0.25
Massachusetts,4/6/08,0.204545
Massachusetts,4/7/08,0.191667
Massachusetts,4/8/08,0.217391
Massachusetts,4/9/08,0.4125
Massachusetts,4/10/08,0.195652
Massachusetts,4/11/08,0.254167
Massachusetts,4/12/08,0.290909
Massachusetts,4/13/08,0.173913
Massachusetts,4/14/08,0.171429
Massachusetts,4/15/08,0.170833
Massachusetts,4/16/08,0.258333
Massachusetts,4/17/08,0.277273
Massachusetts,4/18/08,0.3
Massachusetts,4/19/08,0.413043
Massachusetts,4/20/08,0.109091
Massachusetts,4/21/08,0.104167
Massachusetts,4/22/08,0.26087
Massachusetts,4/23/08,0.145833
Massachusetts,4/24/08,0.1
Massachusetts,4/25/08,0.1375
Massachusetts,4/26/08,0.090909
Massachusetts,4/27/08,0.069565
Massachusetts,4/28/08,0.143478
Massachusetts,4/29/08,0.122727
Massachusetts,4/30/08,0.1
Massachusetts,5/1/08,0.129167
Massachusetts,5/2/08,0.136364
Massachusetts,5/3/08,0.06087
Massachusetts,5/4/08,0.0375
Massachusetts,5/5/08,0.129167
Massachusetts,5/6/08,0.169565
Massachusetts,5/7/08,0.030435
Massachusetts,5/8/08,0.045455
Massachusetts,5/9/08,0.034783
Massachusetts,5/10/08,0.004167
Massachusetts,5/11/08,0.031818
Massachusetts,5/12/08,0
Massachusetts,5/13/08,0.041667
Massachusetts,5/14/08,0.152632
Massachusetts,5/15/08,0.047619
Massachusetts,5/16/08,0.054167
Massachusetts,5/17/08,0.016667
Massachusetts,5/18/08,0.004348
Massachusetts,5/19/08,0
Massachusetts,5/20/08,0.018182
Massachusetts,5/21/08,0
Massachusetts,5/22/08,0
Massachusetts,5/23/08,0
Massachusetts,5/24/08,0
Massachusetts,5/25/08,0
Massachusetts,5/26/08,0
Massachusetts,5/27/08,0
Massachusetts,5/28/08,0
Massachusetts,5/29/08,0
Massachusetts,5/30/08,0
Massachusetts,5/31/08,0
Massachusetts,6/1/08,0
Massachusetts,6/2/08,0.0125
Massachusetts,6/3/08,0
Massachusetts,6/4/08,0.138889
Massachusetts,6/5/08,0.2125
Massachusetts,6/6/08,0.304545
Massachusetts,6/7/08,0.179167
Massachusetts,6/8/08,0.121739
Massachusetts,6/9/08,0.166667
Massachusetts,6/10/08,0.304348
Massachusetts,6/11/08,0.1125
Massachusetts,6/12/08,0.1
Massachusetts,6/13/08,0.125
Massachusetts,6/14/08,0.143478
Massachusetts,6/15/08,0.077273
Massachusetts,6/16/08,0.134783
Massachusetts,6/17/08,0.1
Massachusetts,6/18/08,0.081818
Massachusetts,6/19/08,0.082609
Massachusetts,6/20/08,0.121739
Massachusetts,6/21/08,0.009091
Massachusetts,6/22/08,0.152174
Massachusetts,6/23/08,0.158333
Massachusetts,6/24/08,0.145455
Massachusetts,6/25/08,0.013043
Massachusetts,6/26/08,0.133333
Massachusetts,6/27/08,0.233333
Massachusetts,6/28/08,0.152174
Massachusetts,6/29/08,0.143478
Massachusetts,6/30/08,0.1
Massachusetts,7/1/08,0.125
Massachusetts,7/2/08,0.13913
Massachusetts,7/3/08,0.077273
Massachusetts,7/4/08,0.066667
Massachusetts,7/5/08,0.173913
Massachusetts,7/6/08,0.145455
Massachusetts,7/7/08,0.054545
Massachusetts,7/8/08,0.068182
Massachusetts,7/9/08,0.073913
Massachusetts,7/10/08,0
Massachusetts,7/11/08,0.058333
Massachusetts,7/12/08,0.030435
Massachusetts,7/13/08,0
Massachusetts,7/14/08,0.0125
Massachusetts,7/15/08,0.045455
Massachusetts,7/16/08,0.059091
Massachusetts,7/17/08,0.033333
Massachusetts,7/18/08,0.056522
Massachusetts,7/19/08,0
Massachusetts,7/20/08,0.030435
Massachusetts,7/21/08,0
Massachusetts,7/22/08,0
Massachusetts,7/23/08,0
Massachusetts,7/24/08,0
Massachusetts,7/25/08,0.033333
Massachusetts,7/26/08,0.0125
Massachusetts,7/27/08,0
Massachusetts,7/28/08,0.004167
Massachusetts,7/29/08,0.008333
Massachusetts,7/30/08,0.016667
Massachusetts,7/31/08,0.036364
Massachusetts,8/1/08,0.041667
Massachusetts,8/2/08,0.030435
Massachusetts,8/3/08,0.013636
Massachusetts,8/4/08,0
Massachusetts,8/5/08,0
Massachusetts,8/6/08,0
Massachusetts,8/7/08,0.029167
Massachusetts,8/8/08,0.0125
Massachusetts,8/9/08,0.026087
Massachusetts,8/10/08,0.054545
Massachusetts,8/11/08,0.014286
Massachusetts,8/12/08,0
Massachusetts,8/13/08,0.026316
Massachusetts,8/14/08,0.241667
Massachusetts,8/15/08,0.279167
Massachusetts,8/16/08,0.259091
Massachusetts,8/17/08,0.16087
Massachusetts,8/18/08,0.216667
Massachusetts,8/19/08,0.163636
Massachusetts,8/20/08,0.1
Massachusetts,8/21/08,0.165217
Massachusetts,8/22/08,0.236364
Massachusetts,8/23/08,0.156522
Massachusetts,8/24/08,0.165217
Massachusetts,8/25/08,0.131818
Massachusetts,8/26/08,0.095455
Massachusetts,8/27/08,0.1625
Massachusetts,8/28/08,0.163636
Massachusetts,8/29/08,0.195652
Massachusetts,8/30/08,0.121739
Massachusetts,8/31/08,0.045455
Massachusetts,9/1/08,0.033333
Massachusetts,9/2/08,0.073913
Massachusetts,9/3/08,0.15
Massachusetts,9/4/08,0.1375
Massachusetts,9/5/08,0.16087
Massachusetts,9/6/08,0.090909
Massachusetts,9/7/08,0.020833
Massachusetts,9/8/08,0.091304
Massachusetts,9/9/08,0.136364
Massachusetts,9/10/08,0.016667
Massachusetts,9/11/08,0.078261
Massachusetts,9/12/08,0.0875
Massachusetts,9/13/08,0.108333
Massachusetts,9/14/08,0.069565
Massachusetts,9/15/08,0.029167
Massachusetts,9/16/08,0.058333
Massachusetts,9/17/08,0.18
Massachusetts,9/18/08,0.229167
Massachusetts,9/19/08,0.233333
Massachusetts,9/20/08,0.330435
Massachusetts,9/21/08,0.303864
Massachusetts,9/22/08,0.254167
Massachusetts,9/23/08,0.325
Massachusetts,9/24/08,0.43075
Massachusetts,9/25/08,0.354083
Massachusetts,9/26/08,0.213783
Massachusetts,9/27/08,0.316667
Massachusetts,9/28/08,0.4
Massachusetts,9/29/08,0.288
Massachusetts,9/30/08,0.232217
Massachusetts,10/1/08,0.320833
Massachusetts,10/2/08,0.264348
Massachusetts,10/3/08,0.25
Massachusetts,10/4/08,0.241667
Massachusetts,10/5/08,0.370833
Massachusetts,10/6/08,0.229833
Massachusetts,10/7/08,0.220833
Massachusetts,10/8/08,0.368304
Massachusetts,10/9/08,0.3
Massachusetts,10/10/08,0.344833
Massachusetts,10/11/08,0.358333
Massachusetts,10/12/08,0.405
Massachusetts,10/13/08,0.300792
Massachusetts,10/14/08,0.270833
Massachusetts,10/15/08,0.279167
Massachusetts,10/16/08,0.304208
Massachusetts,10/17/08,0.2
Massachusetts,10/18/08,0.208333
Massachusetts,10/19/08,0.208333
Massachusetts,10/20/08,0.358333
Massachusetts,10/21/08,0.413042
Massachusetts,10/22/08,0.174708
Massachusetts,10/23/08,0.283333
Massachusetts,10/24/08,0.419208
Massachusetts,10/25/08,0.305917
Massachusetts,10/26/08,0.241667
Massachusetts,10/27/08,0.3525
Massachusetts,10/28/08,0.256625
Massachusetts,10/29/08,0.1875
Massachusetts,10/30/08,0.225
Massachusetts,10/31/08,0.3875
Massachusetts,11/1/08,0.35
Massachusetts,11/2/08,0.283333
Massachusetts,11/3/08,0.604167
Massachusetts,11/4/08,0.405391
Massachusetts,11/5/08,0.544917
Massachusetts,11/6/08,0.219391
Massachusetts,11/7/08,0.354167
Massachusetts,11/8/08,0.346583
Massachusetts,11/9/08,0.258333
Massachusetts,11/10/08,0.284318
Massachusetts,11/11/08,0.209958
Massachusetts,11/12/08,0.291667
Massachusetts,11/13/08,0.551917
Massachusetts,11/14/08,0.625
Massachusetts,11/15/08,0.228609
Massachusetts,11/16/08,0.176318
Massachusetts,11/17/08,0.233333
Massachusetts,11/18/08,0.218652
Massachusetts,11/19/08,0.184875
Massachusetts,11/20/08,0.220833
Massachusetts,11/21/08,0.230565
Massachusetts,11/22/08,0.180917
Massachusetts,11/23/08,0.225
Massachusetts,11/24/08,0.344043
Massachusetts,11/25/08,0.304167
Massachusetts,11/26/08,0.479167
Massachusetts,11/27/08,0.372391
Massachusetts,11/28/08,0.4375
Massachusetts,11/29/08,0.342333
Massachusetts,11/30/08,0.466381
Massachusetts,12/1/08,0.288889
Massachusetts,12/2/08,0.3
Massachusetts,12/4/08,0.3155
Massachusetts,12/5/08,0.245833
Massachusetts,12/6/08,0.429167
Massachusetts,12/7/08,0.32175
Massachusetts,12/8/08,0.233333
Massachusetts,12/9/08,0.399591
Massachusetts,12/10/08,0.205556
Massachusetts,12/11/08,0.29213
Massachusetts,12/12/08,0.320833
Massachusetts,12/13/08,0.2125
Massachusetts,12/14/08,0.32235
Massachusetts,12/15/08,0.19775
Massachusetts,12/16/08,0.242333
Massachusetts,12/17/08,0.329167
Massachusetts,12/18/08,0.441667
Massachusetts,12/19/08,0.321333
Massachusetts,12/20/08,0.25
Massachusetts,12/21/08,0.229167
Massachusetts,12/22/08,0.259304
Massachusetts,12/23/08,0.233333
Massachusetts,12/24/08,0.303105
Massachusetts,12/25/08,0.216542
Massachusetts,12/26/08,0.329167
Massachusetts,12/27/08,0.35425
Massachusetts,12/28/08,0.192045
Massachusetts,12/29/08,0.25
Massachusetts,12/30/08,0.244375
Massachusetts,12/31/08,0.256625
Massachusetts,1/1/09,0.205263
Massachusetts,1/2/09,0.358333
Massachusetts,1/3/09,0.282667
Massachusetts,1/4/09,0.266667
Massachusetts,1/5/09,0.405708
Massachusetts,1/6/09,0.366667
Massachusetts,1/7/09,0.339783
Massachusetts,1/8/09,0.27775
Massachusetts,1/9/09,0.260542
Massachusetts,1/10/09,0.2875
Massachusetts,1/11/09,0.331955
Massachusetts,1/12/09,0.354167
Massachusetts,1/13/09,0.535957
Massachusetts,1/14/09,0.2875
Massachusetts,1/15/09,0.295833
Massachusetts,1/16/09,0.441667
Massachusetts,1/17/09,0.382542
Massachusetts,1/18/09,0.579167
Massachusetts,1/19/09,0.561913
Massachusetts,1/20/09,0.401435
Massachusetts,1/21/09,0.3375
Massachusetts,1/22/09,0.341667
Massachusetts,1/23/09,0.561826
Massachusetts,1/24/09,0.255375
Massachusetts,1/25/09,0.2625
Massachusetts,1/26/09,0.466667
Massachusetts,1/27/09,0.491667
Massachusetts,1/28/09,0.464542
Massachusetts,1/29/09,0.354167
Massachusetts,1/30/09,0.483333
Massachusetts,1/31/09,0.301292
Massachusetts,2/1/09,0.5125
Massachusetts,2/2/09,0.590091
Massachusetts,2/3/09,0.269917
Massachusetts,2/4/09,0.265739
Massachusetts,2/5/09,0.233333
Massachusetts,2/6/09,0.379167
Massachusetts,2/7/09,0.424
Massachusetts,2/8/09,0.266318
Massachusetts,2/9/09,0.245833
Massachusetts,2/10/09,0.404167
Massachusetts,2/11/09,0.527391
Massachusetts,2/12/09,0.250542
Massachusetts,2/13/09,0.2125
Massachusetts,2/14/09,0.225
Massachusetts,2/15/09,0.2035
Massachusetts,2/16/09,0.225
Massachusetts,2/17/09,0.3125
Massachusetts,2/18/09,0.425174
Massachusetts,2/19/09,0.3375
Massachusetts,2/20/09,0.244957
Massachusetts,2/21/09,0.25
Massachusetts,2/22/09,0.340318
Massachusetts,2/23/09,0.243391
Massachusetts,2/24/09,0.204167
Massachusetts,2/25/09,0.316667
Massachusetts,2/26/09,0.36187
Massachusetts,2/27/09,0.271708
Massachusetts,2/28/09,0.229167
Massachusetts,3/1/09,0.237087
Massachusetts,3/2/09,0.247727
Massachusetts,3/3/09,0.253667
Massachusetts,3/4/09,0.283333
Massachusetts,3/5/09,0.367333
Massachusetts,3/6/09,0.32475
Massachusetts,3/7/09,0.404167
Massachusetts,3/8/09,0.237136
Massachusetts,3/9/09,0.258333
Massachusetts,3/10/09,0.323529
Massachusetts,3/11/09,0.295833
Massachusetts,3/12/09,0.230292
Massachusetts,3/13/09,0.2625
Massachusetts,3/14/09,0.304167
Massachusetts,3/15/09,0.4125
Massachusetts,3/16/09,0.331783
Massachusetts,3/17/09,0.291667
Massachusetts,3/18/09,0.260042
Massachusetts,3/19/09,0.291667
Massachusetts,3/20/09,0.266667
Massachusetts,3/21/09,0.305125
Massachusetts,3/22/09,0.251619
Massachusetts,3/23/09,0.2
Massachusetts,3/24/09,0.225
Massachusetts,3/25/09,0.299478
Massachusetts,3/26/09,0.399333
Massachusetts,3/27/09,0.320833
Massachusetts,3/28/09,0.268957
Massachusetts,3/29/09,0.241667
Massachusetts,3/30/09,0.291783
Massachusetts,3/31/09,0.252632
Massachusetts,4/1/09,0.361833
Massachusetts,4/2/09,0.404167
Massachusetts,4/3/09,0.382417
Massachusetts,4/4/09,0.215958
Massachusetts,4/5/09,0.2
Massachusetts,4/6/09,0.345833
Massachusetts,4/7/09,0.289583
Massachusetts,4/8/09,0.233333
Massachusetts,4/9/09,0.245833
Massachusetts,4/10/09,0.336167
Massachusetts,4/11/09,0.260174
Massachusetts,4/12/09,0.176042
Massachusetts,4/13/09,0.216667
Massachusetts,4/14/09,0.279167
Massachusetts,4/15/09,0.2625
Massachusetts,4/16/09,0.273292
Massachusetts,4/17/09,0.269957
Massachusetts,4/18/09,0.225
Massachusetts,4/19/09,0.230783
Massachusetts,4/20/09,0.223348
Massachusetts,4/21/09,0.379167
Massachusetts,4/22/09,0.258333
Massachusetts,4/23/09,0.208333
Massachusetts,4/24/09,0.254167
Massachusetts,4/25/09,0.295833
Massachusetts,4/26/09,0.232261
Massachusetts,4/27/09,0.2875
Massachusetts,4/28/09,0.241292
Massachusetts,4/29/09,0.219043
Massachusetts,4/30/09,0.244091
Massachusetts,5/1/09,0.2375
Massachusetts,5/2/09,0.216667
Massachusetts,5/3/09,0.291667
Massachusetts,5/4/09,0.325
Massachusetts,5/5/09,0.224522
Massachusetts,5/6/09,0.258333
Massachusetts,5/7/09,0.345833
Massachusetts,5/8/09,0.293333
Massachusetts,5/9/09,0.288375
Massachusetts,5/10/09,0.169
Massachusetts,5/11/09,0.270833
Massachusetts,5/12/09,0.3125
Massachusetts,5/13/09,0.289667
Massachusetts,5/14/09,0.232565
Massachusetts,5/15/09,0.2625
Massachusetts,5/16/09,0.255083
Massachusetts,5/17/09,0.173727
Massachusetts,5/18/09,0.229167
Massachusetts,5/19/09,0.258625
Massachusetts,5/20/09,0.270833
Massachusetts,5/21/09,0.260042
Massachusetts,5/22/09,0.270833
Massachusetts,5/23/09,0.197522
Massachusetts,5/24/09,0.2375
Massachusetts,5/25/09,0.191042
Massachusetts,5/26/09,0.199478
Massachusetts,5/27/09,0.2
Massachusetts,5/28/09,0.213667
Massachusetts,5/29/09,0.325
Massachusetts,5/30/09,0.285792
Massachusetts,5/31/09,0.222652
Massachusetts,6/1/09,0.2
Massachusetts,6/2/09,0.2625
Massachusetts,6/3/09,0.223125
Massachusetts,6/4/09,0.266667
Massachusetts,6/5/09,0.279417
Massachusetts,6/6/09,0.226333
Massachusetts,6/7/09,0.204696
Massachusetts,6/8/09,0.212632
Massachusetts,6/9/09,0.208333
Massachusetts,6/10/09,0.208087
Massachusetts,6/11/09,0.204167
Massachusetts,6/12/09,0.375
Massachusetts,6/13/09,0.251609
Massachusetts,6/14/09,0.183174
Massachusetts,6/15/09,0.182542
Massachusetts,6/16/09,0.183333
Massachusetts,6/17/09,0.246625
Massachusetts,6/18/09,0.25
Massachusetts,6/19/09,0.233333
Massachusetts,6/20/09,0.268667
Massachusetts,6/21/09,0.15125
Massachusetts,6/22/09,0.1625
Massachusetts,6/23/09,0.2
Massachusetts,6/24/09,0.233333
Massachusetts,6/25/09,0.275
Massachusetts,6/26/09,0.3125
Massachusetts,6/27/09,0.2605
Massachusetts,6/28/09,0.197909
Massachusetts,6/29/09,0.283333
Massachusetts,6/30/09,0.269833
Massachusetts,7/1/09,0.291667
Massachusetts,7/2/09,0.26225
Massachusetts,7/3/09,0.254167
Massachusetts,7/4/09,0.172826
Massachusetts,7/5/09,0.158333
Massachusetts,7/6/09,0.331174
Massachusetts,7/7/09,0.296818
Massachusetts,7/8/09,0.190792
Massachusetts,7/9/09,0.170833
Massachusetts,7/10/09,0.306667
Massachusetts,7/11/09,0.202083
Massachusetts,7/12/09,0.165318
Massachusetts,7/13/09,0.194917
Massachusetts,7/14/09,0.182542
Massachusetts,7/15/09,0.203565
Massachusetts,7/16/09,0.258
Massachusetts,7/17/09,0.266667
Massachusetts,7/18/09,0.233333
Massachusetts,7/19/09,0.195833
Massachusetts,7/20/09,0.321087
Massachusetts,7/21/09,0.235273
Massachusetts,7/22/09,0.241667
Massachusetts,7/23/09,0.278913
Massachusetts,7/24/09,0.166667
Massachusetts,7/25/09,0.233333
Massachusetts,7/26/09,0.202818
Massachusetts,7/27/09,0.216667
Massachusetts,7/28/09,0.245833
Massachusetts,7/29/09,0.237348
Massachusetts,7/30/09,0.2
Massachusetts,7/31/09,0.304167
Massachusetts,8/1/09,0.279167
Massachusetts,8/2/09,0.235083
Massachusetts,8/3/09,0.241667
Massachusetts,8/4/09,0.316667
Massachusetts,8/5/09,0.240957
Massachusetts,8/6/09,0.241667
Massachusetts,8/7/09,0.154833
Massachusetts,8/8/09,0.170833
Massachusetts,8/9/09,0.213087
Massachusetts,8/10/09,0.2125
Massachusetts,8/11/09,0.266667
Massachusetts,8/12/09,0.21425
Massachusetts,8/13/09,0.216667
Massachusetts,8/14/09,0.333333
Massachusetts,8/15/09,0.291667
Massachusetts,8/16/09,0.3125
Massachusetts,8/17/09,0.305
Massachusetts,8/18/09,0.28875
Massachusetts,8/19/09,0.216667
Massachusetts,8/20/09,0.283333
Massachusetts,8/25/09,0.241667
Massachusetts,8/26/09,0.216667
Massachusetts,8/27/09,0.183333
Massachusetts,8/28/09,0.216875
Massachusetts,8/29/09,0.187217
Massachusetts,8/30/09,0.216667
Massachusetts,8/31/09,0.185583
Massachusetts,9/1/09,0.220833
Massachusetts,9/2/09,0.278958
Massachusetts,9/3/09,0.266667
Massachusetts,9/4/09,0.408333
Massachusetts,9/5/09,0.331208
Massachusetts,9/6/09,0.166667
Massachusetts,9/7/09,0.295833
Massachusetts,9/8/09,0.382353
Massachusetts,9/9/09,0.238625
Massachusetts,9/10/09,0.167696
Massachusetts,9/11/09,0.166667
Massachusetts,9/12/09,0.166667
Massachusetts,9/13/09,0.159609
Massachusetts,9/14/09,0.225
Massachusetts,9/15/09,0.220833
Massachusetts,9/16/09,0.169478
Massachusetts,9/17/09,0.208333
Massachusetts,9/18/09,0.206083
Massachusetts,9/19/09,0.154167
Massachusetts,9/20/09,0.291478
Massachusetts,9/21/09,0.35
Massachusetts,9/22/09,0.219087
Massachusetts,9/23/09,0.199917
Massachusetts,9/24/09,0.220833
Massachusetts,9/25/09,0.174087
Massachusetts,9/26/09,0.2125
Massachusetts,9/27/09,0.187542
Massachusetts,9/28/09,0.216048
Massachusetts,9/29/09,0.2
Massachusetts,9/30/09,0.2
Massachusetts,10/1/09,0.225
Massachusetts,10/2/09,0.2815
Massachusetts,10/3/09,0.275
Massachusetts,10/4/09,0.383333
Massachusetts,10/5/09,0.266
Massachusetts,10/6/09,0.241667
Massachusetts,10/7/09,0.212913
Massachusetts,10/8/09,0.2
Massachusetts,10/9/09,0.425
Massachusetts,10/10/09,0.249913
Massachusetts,10/11/09,0.201833
Massachusetts,10/12/09,0.216333
Massachusetts,10/13/09,0.26813
Massachusetts,10/14/09,0.2
Massachusetts,10/15/09,0.234167
Massachusetts,10/16/09,0.175
Massachusetts,10/17/09,0.197167
Massachusetts,10/18/09,0.170833
Massachusetts,10/19/09,0.3125
Massachusetts,10/20/09,0.414739
Massachusetts,10/21/09,0.391667
Massachusetts,10/22/09,0.482261
Massachusetts,10/23/09,0.196458
Massachusetts,10/24/09,0.275
Massachusetts,10/25/09,0.177174
Massachusetts,10/26/09,0.304167
Massachusetts,10/27/09,0.431625
Massachusetts,10/28/09,0.179043
Massachusetts,10/29/09,0.258333
Massachusetts,10/30/09,0.385083
Massachusetts,10/31/09,0.188
Massachusetts,11/1/09,0.194739
Massachusetts,11/2/09,0.2
Massachusetts,11/3/09,0.266667
Massachusetts,11/4/09,0.279167
Massachusetts,11/5/09,0.337417
Massachusetts,11/6/09,0.204167
Massachusetts,11/7/09,0.320833
Massachusetts,11/8/09,0.4
Massachusetts,11/9/09,0.515609
Massachusetts,11/10/09,0.342182
Massachusetts,11/11/09,0.202708
Massachusetts,11/12/09,0.225
Massachusetts,11/13/09,0.198
Massachusetts,11/14/09,0.208333
Massachusetts,11/15/09,0.366667
Massachusetts,11/16/09,0.226292
Massachusetts,11/17/09,0.270833
Massachusetts,11/18/09,0.6125
Massachusetts,11/19/09,0.667917
Massachusetts,11/20/09,0.310958
Massachusetts,11/21/09,0.310957
Massachusetts,11/22/09,0.23175
Massachusetts,11/23/09,0.229435
Massachusetts,11/24/09,0.229091
Massachusetts,11/25/09,0.304167
Massachusetts,11/26/09,0.312957
Massachusetts,11/27/09,0.229167
Massachusetts,11/28/09,0.192875
Massachusetts,11/29/09,0.275
Massachusetts,11/30/09,0.302042
Massachusetts,12/1/09,0.275
Massachusetts,12/2/09,0.425
Massachusetts,12/3/09,0.209792
Massachusetts,12/4/09,0.333333
Massachusetts,12/5/09,0.268174
Massachusetts,12/6/09,0.241667
Massachusetts,12/7/09,0.4375
Massachusetts,12/8/09,0.391632
Massachusetts,12/9/09,0.322478
Massachusetts,12/10/09,0.267826
Massachusetts,12/11/09,0.224958
Massachusetts,12/12/09,0.233333
Massachusetts,12/13/09,0.4
Massachusetts,12/14/09,0.32575
Massachusetts,12/15/09,0.358333
Massachusetts,12/16/09,0.216667
Massachusetts,12/17/09,0.198042
Massachusetts,12/18/09,0.229042
Massachusetts,12/19/09,0.3
Massachusetts,12/20/09,0.194417
Massachusetts,12/21/09,0.225
Massachusetts,12/22/09,0.266667
Massachusetts,12/23/09,0.246136
Massachusetts,12/24/09,0.541667
Massachusetts,12/25/09,0.376478
Massachusetts,12/26/09,0.199792
Massachusetts,12/27/09,0.191667
Massachusetts,12/28/09,0.377522
Massachusetts,12/29/09,0.1915
Massachusetts,12/30/09,0.295833
Massachusetts,12/31/09,0.513174
Massachusetts,1/1/10,0.368421
Massachusetts,1/2/10,0.230167
Massachusetts,1/3/10,0.220833
Massachusetts,1/4/10,0.241708
Massachusetts,1/5/10,0.2875
Massachusetts,1/6/10,0.264391
Massachusetts,1/7/10,0.283333
Massachusetts,1/8/10,0.30575
Massachusetts,1/9/10,0.2
Massachusetts,1/10/10,0.216667
Massachusetts,1/11/10,0.404167
Massachusetts,1/12/10,0.274609
Massachusetts,1/13/10,0.2625
Massachusetts,1/14/10,0.458333
Massachusetts,1/15/10,0.403174
Massachusetts,1/16/10,0.308333
Massachusetts,1/17/10,0.339917
Massachusetts,1/18/10,0.2125
Massachusetts,1/19/10,0.516667
Massachusetts,1/20/10,0.305917
Massachusetts,1/21/10,0.295833
Massachusetts,1/22/10,0.399167
Massachusetts,1/23/10,0.404167
Massachusetts,1/24/10,0.499682
Massachusetts,1/25/10,0.276708
Massachusetts,1/26/10,0.291667
Massachusetts,1/27/10,0.329167
Massachusetts,1/28/10,0.361292
Massachusetts,1/29/10,0.225583
Massachusetts,1/30/10,0.23213
Massachusetts,1/31/10,0.241667
Massachusetts,2/1/10,0.307333
Massachusetts,2/2/10,0.370833
Massachusetts,2/3/10,0.376727
Massachusetts,2/4/10,0.279167
Massachusetts,2/5/10,0.302
Massachusetts,2/6/10,0.258333
Massachusetts,2/7/10,0.212348
Massachusetts,2/8/10,0.242652
Massachusetts,2/9/10,0.3125
Massachusetts,2/11/10,0.2125
Massachusetts,2/12/10,0.229167
Massachusetts,2/13/10,0.248
Massachusetts,2/14/10,0.204167
Massachusetts,2/15/10,0.241667
Massachusetts,2/16/10,0.446261
Massachusetts,2/17/10,0.3
Massachusetts,2/18/10,0.256958
Massachusetts,2/19/10,0.2
Massachusetts,2/20/10,0.2
Massachusetts,2/21/10,0.2125
Massachusetts,2/22/10,0.25
Massachusetts,2/23/10,0.308375
Massachusetts,2/24/10,0.2875
Massachusetts,2/25/10,0.305087
Massachusetts,2/26/10,0.254167
Massachusetts,2/27/10,0.35
Massachusetts,2/28/10,0.474261
Massachusetts,3/1/10,0.206545
Massachusetts,3/2/10,0.270833
Massachusetts,3/3/10,0.247696
Massachusetts,3/4/10,0.245333
Massachusetts,3/5/10,0.279167
Massachusetts,3/6/10,0.250522
Massachusetts,3/7/10,0.248957
Massachusetts,3/8/10,0.2827
Massachusetts,3/9/10,0.279167
Massachusetts,3/10/10,0.420833
Massachusetts,3/11/10,0.396542
Massachusetts,3/12/10,0.255522
Massachusetts,3/13/10,0.204167
Massachusetts,3/14/10,0.190417
Massachusetts,3/15/10,0.229522
Massachusetts,3/16/10,0.358333
Massachusetts,3/17/10,0.491125
Massachusetts,3/18/10,0.3125
Massachusetts,3/19/10,0.5
Massachusetts,3/20/10,0.34525
Massachusetts,3/21/10,0.210545
Massachusetts,3/22/10,0.270833
Massachusetts,3/23/10,0.262875
Massachusetts,3/24/10,0.2125
Massachusetts,3/25/10,0.287833
