State,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
Massachusetts,10/14/05,0.1375,0.2,10,2
Massachusetts,10/14/05,0.143478,0.3,7,
Massachusetts,10/14/05,0.1375,0.2,10,2
Massachusetts,10/15/05,0.117391,0.3,9,
Massachusetts,10/15/05,0.108333,0.2,12,2
Massachusetts,10/15/05,0.117391,0.3,9,
Massachusetts,10/15/05,0.108333,0.2,12,2
Massachusetts,10/16/05,0.131818,0.2,9,
Massachusetts,10/16/05,0.133333,0.2,12,2
Massachusetts,10/16/05,0.131818,0.2,9,
Massachusetts,10/16/05,0.133333,0.2,12,2
Massachusetts,10/20/05,0.26087,0.5,17,
Massachusetts,10/20/05,0.241667,0.4,19,5
Massachusetts,10/20/05,0.26087,0.5,17,
Massachusetts,10/20/05,0.241667,0.4,19,5
Massachusetts,10/21/05,0.66087,2.2,21,
Massachusetts,10/21/05,0.525,1.3,23,15
Massachusetts,10/21/05,0.66087,2.2,21,
Massachusetts,10/21/05,0.525,1.3,23,15
Massachusetts,10/22/05,0.336364,0.9,0,
Massachusetts,10/22/05,0.520833,1.4,0,16
Massachusetts,10/22/05,0.336364,0.9,0,
Massachusetts,10/22/05,0.520833,1.4,0,16
Massachusetts,10/23/05,0.126087,0.2,13,
Massachusetts,10/23/05,0.116667,0.2,16,2
Massachusetts,10/23/05,0.126087,0.2,13,
Massachusetts,10/23/05,0.116667,0.2,16,2
Massachusetts,10/26/05,0.226087,0.4,6,
Massachusetts,10/26/05,0.225,0.3,8,3
Massachusetts,10/26/05,0.226087,0.4,6,
Massachusetts,10/26/05,0.225,0.3,8,3
Massachusetts,10/27/05,0.286957,0.6,7,
Massachusetts,10/27/05,0.291667,0.4,11,5
Massachusetts,10/27/05,0.286957,0.6,7,
Massachusetts,10/27/05,0.291667,0.4,11,5
Massachusetts,10/28/05,0.314286,0.5,15,
Massachusetts,10/28/05,0.308333,0.4,15,5
Massachusetts,10/28/05,0.314286,0.5,15,
Massachusetts,10/28/05,0.308333,0.4,15,5
Massachusetts,10/29/05,0.395652,0.6,14,
Massachusetts,10/29/05,0.375,0.5,14,6
Massachusetts,10/29/05,0.395652,0.6,14,
Massachusetts,10/29/05,0.375,0.5,14,6
Massachusetts,10/30/05,0.230435,0.4,17,
Massachusetts,10/30/05,0.2625,0.4,0,5
Massachusetts,10/30/05,0.230435,0.4,17,
Massachusetts,10/30/05,0.2625,0.4,0,5
Massachusetts,10/31/05,0.522727,1,17,
Massachusetts,10/31/05,0.479167,0.7,21,8
Massachusetts,10/31/05,0.522727,1,17,
Massachusetts,10/31/05,0.479167,0.7,21,8
Massachusetts,11/1/05,0.456522,0.8,5,
Massachusetts,11/1/05,0.508333,0.7,0,8
Massachusetts,11/1/05,0.456522,0.8,5,
Massachusetts,11/1/05,0.508333,0.7,0,8
Massachusetts,11/2/05,0.278261,0.6,19,
Massachusetts,11/2/05,0.241667,0.4,20,5
Massachusetts,11/2/05,0.278261,0.6,19,
Massachusetts,11/2/05,0.241667,0.4,20,5
Massachusetts,11/3/05,0.313636,0.6,8,
Massachusetts,11/3/05,0.325,0.4,0,5
Massachusetts,11/3/05,0.313636,0.6,8,
Massachusetts,11/3/05,0.325,0.4,0,5
Massachusetts,11/8/05,0.317391,0.5,7,
Massachusetts,11/8/05,0.354167,0.5,0,6
Massachusetts,11/8/05,0.317391,0.5,7,
Massachusetts,11/8/05,0.354167,0.5,0,6
Massachusetts,11/9/05,0.368182,0.7,8,
Massachusetts,11/9/05,0.366667,0.4,8,5
Massachusetts,11/9/05,0.368182,0.7,8,
Massachusetts,11/9/05,0.366667,0.4,8,5
Massachusetts,11/10/05,0.265217,0.4,8,
Massachusetts,11/10/05,0.270833,0.4,13,5
Massachusetts,11/10/05,0.265217,0.4,8,
Massachusetts,11/10/05,0.270833,0.4,13,5
Massachusetts,11/11/05,0.395652,0.8,23,
Massachusetts,11/11/05,0.354167,0.5,21,6
Massachusetts,11/11/05,0.395652,0.8,23,
Massachusetts,11/11/05,0.354167,0.5,21,6
Massachusetts,11/12/05,0.722727,2.4,18,
Massachusetts,11/12/05,0.6875,1.3,23,15
Massachusetts,11/12/05,0.722727,2.4,18,
Massachusetts,11/12/05,0.6875,1.3,23,15
Massachusetts,11/13/05,0.365217,0.7,0,
Massachusetts,11/13/05,0.475,1.3,0,15
Massachusetts,11/13/05,0.365217,0.7,0,
Massachusetts,11/13/05,0.475,1.3,0,15
Massachusetts,11/14/05,0.291304,0.5,21,
Massachusetts,11/14/05,0.275,0.4,21,5
Massachusetts,11/14/05,0.291304,0.5,21,
Massachusetts,11/14/05,0.275,0.4,21,5
Massachusetts,11/15/05,0.345455,0.6,17,
Massachusetts,11/15/05,0.341667,0.5,22,6
Massachusetts,11/15/05,0.345455,0.6,17,
Massachusetts,11/15/05,0.341667,0.5,22,6
Massachusetts,11/16/05,0.269565,0.7,9,
Massachusetts,11/16/05,0.3125,0.5,0,6
Massachusetts,11/16/05,0.269565,0.7,9,
Massachusetts,11/16/05,0.3125,0.5,0,6
Massachusetts,11/17/05,0.282609,0.4,7,
Massachusetts,11/17/05,0.25,0.4,19,5
Massachusetts,11/17/05,0.282609,0.4,7,
Massachusetts,11/17/05,0.25,0.4,19,5
Massachusetts,11/18/05,0.472727,0.6,7,
Massachusetts,11/18/05,0.4625,0.6,19,7
Massachusetts,11/18/05,0.472727,0.6,7,
Massachusetts,11/18/05,0.4625,0.6,19,7
Massachusetts,11/19/05,0.656522,0.9,0,
Massachusetts,11/19/05,0.654167,0.8,5,9
Massachusetts,11/19/05,0.656522,0.9,0,
Massachusetts,11/19/05,0.654167,0.8,5,9
Massachusetts,11/20/05,0.513043,0.7,17,
