date,Arcimoto,Ferrari,FiatChrysler,Ford,GM,Google,HarleyDavidson,Honda,KandiTechnologiesInc,NIO,Nvidia,SpartanMotors,TataMotors,Tesla,Toyota,WorkhorseGroupInc
6/12/2018,2.78,140.64,21.11,11.7314,43.2495,1148.19,42.5461,31.646,4.625,0,262.1739,15.904,22.79,342.77,132.6593,2.3
6/13/2018,2.73,143.96,20.98,11.6442,43.5138,1144.23,43.4785,31.8821,5.2,0,261.9942,15.407,22.6,344.78,133.5072,2.28
6/14/2018,2.74,149.33,21.23,11.5183,42.6524,1160.11,43.3803,31.6066,5,0,266.4972,14.5621,22.32,357.72,133.5368,2.08
6/15/2018,3.23,148.9,20.85,11.5086,42.9852,1159.27,45.0881,31.3114,5,0,264.8498,14.7609,22.15,358.17,133.9016,2.23
6/18/2018,3.92,147.81,20.83,11.6151,43.0244,1183.58,44.7249,31.1638,4.9,0,264.6801,14.7112,22.65,370.83,134.6016,2.18
6/19/2018,3.55,145.45,20.64,11.5183,41.37,1178.69,43.8809,30.7899,4.95,0,259.7677,14.3633,22.12,352.55,134.2368,2
6/20/2018,4.48,143.21,20.36,11.4989,41.0665,1184.07,44.8329,30.534,4.875,0,261.9043,14.7609,22.37,362.22,132.4818,2.09
6/21/2018,4,140.9,19.16,11.3439,40.254,1169.44,44.4011,30.1601,4.6,0,256.7124,14.3136,22.19,347.51,130.7959,2.06
6/22/2018,4.11,139.48,19.17,11.2858,40.3812,1169.29,43.3902,30.0519,4.55,0,250.5619,14.4627,22.25,333.63,129.1592,1.98
6/25/2018,4.28,136.9,19.06,11.1404,39.7547,1139.28,40.7991,29.5599,4.35,0,238.7502,14.3633,20.86,333.01,126.7633,2
6/26/2018,4.34,137.13,19.19,11.1598,40.1463,1132.62,40.5538,29.6386,4.35,0,241.6158,14.4627,20.24,342,127.3943,1.94
6/27/2018,4.33,135.18,18.96,11.063,39.5198,1116.94,40.8776,29.0461,4.2,0,235.3555,14.1148,19.6,344.5,125.3238,1.87
6/28/2018,4.4,135.05,18.65,10.9273,39.6666,1126.78,41.123,29.0758,4.25,0,240.4875,14.7112,19.25,349.93,127.276,1.54
6/29/2018,4.26,135.01,18.89,10.7239,38.5702,1129.19,41.2997,29.0361,4.25,0,236.5336,15.0094,19.55,342.95,127,1.82
7/2/2018,4.28,135.15,19.09,10.753,38.6681,1142.11,41.1623,28.7683,4.4,0,241.8654,14.8603,19.8,335.07,126.1323,1.81
7/3/2018,4.365,133.94,18.9,10.6464,38.1493,1116.28,41.496,28.6691,4.35,0,236.4737,14.9597,19.66,310.86,125.6098,1.76
7/5/2018,4.41,135.94,20.03,10.7045,38.6387,1141.29,41.4174,28.8873,4.3,0,242.3546,15.1585,19.33,309.16,127.2563,1.7
7/6/2018,4.68,135.36,20,10.7142,38.3353,1155.08,41.6039,28.9568,4.3,0,246.9475,15.2579,19.89,308.9,127.7394,1.6
7/9/2018,4.28,136.38,20.23,10.8498,38.9128,1167.28,42.5854,29.2147,4.35,0,248.8645,15.0591,20.08,318.51,128.8634,1.74
7/10/2018,4.15,137.7,20.26,10.8983,39.2457,1167.14,42.8798,29.3734,4.3,0,252.8584,15.0094,20.17,322.47,127.4535,1.51
7/11/2018,4.11,136.21,19.31,10.7239,38.4723,1171.46,42.1535,28.7782,4.225,0,247.1472,15.0591,19.46,318.96,126.2605,1.5
7/12/2018,4.06,139.66,19.42,10.7045,38.4429,1201.26,42.4382,28.9469,4.225,0,250.8415,15.0094,19.5,316.71,127.3648,1.52
7/13/2018,4.1,142.51,19.43,10.6367,38.531,1204.42,42.1339,29.0659,4.225,0,248.9344,15.1088,19.21,318.87,127.6901,1.54
7/16/2018,4.09,142,19.43,10.5108,38.7268,1196.51,42.1437,28.9171,4.25,0,247.8162,15.2082,18.5,310.1,127.6901,1.47
7/17/2018,4.08,143.68,19.67,10.5205,39.1869,1213.08,41.8591,29.4032,4.35,0,253.2977,15.1088,18.87,322.69,129.6029,1.5
7/18/2018,3.9936,143.03,19.43,10.5301,39.0303,1212.91,41.3389,29.2841,4.3361,0,251.3108,15.2579,18.49,323.85,130.2339,1.49
7/19/2018,3.75,142.52,19.53,10.4817,38.4821,1199.1,41.3389,29.1453,4.2,0,251.6402,15.3076,18.4,320.23,129.9184,1.49
7/20/2018,4.08,140,19.32,10.3736,38.5702,1197.88,40.8482,28.9568,4.225,0,250.502,15.2082,18.39,313.58,129.9479,1.5
7/23/2018,3.9699,136.49,18.98,10.2852,38.4429,1211,40.6813,29.0262,4.2,0,249.0243,14.91,18.59,303.2,129.8789,1.47
7/24/2018,3.75,133.25,19.28,10.3835,38.6485,1258.15,43.8024,29.4131,4.175,0,248.3254,14.7609,18.78,297.43,130.717,1.44
7/25/2018,3.9,134.52,17,10.3344,36.8571,1275.94,44.2538,29.6214,4.15,0,251.4805,14.91,19.17,308.74,130.3522,1.44
7/26/2018,3.68,131.63,16.75,9.7155,35.976,1285.5,43.7729,29.7504,4.075,0,254.4459,14.8603,18.74,306.65,131.4564,1.44
7/27/2018,3.59,131.6,16.91,9.7548,36.7396,1252.89,43.557,30.0877,4.05,0,251.6303,14.4627,19.25,297.18,132.5706,1.43
7/30/2018,3.72,130.5,17.13,9.8923,36.8766,1230.04,43.3215,30.1869,4.025,0,243.7525,14.413,19.39,290.17,133.0833,1.495
7/31/2018,3.64,132.62,16.98,9.8628,37.1116,1227.22,42.0946,30.415,3.975,0,244.4813,14.6615,18.2,298.14,129.9874,1.49
8/1/2018,3.55,118,16.6,9.7253,36.3578,1232.99,41.8689,30.3555,3.75,0,246.0888,14.2639,19.04,300.84,129.7803,1.46
8/2/2018,3.69,126.18,17.24,9.7449,35.8487,1241.13,42.1633,29.8694,3.95,0,250.2324,15.4567,19,349.54,129.2085,1.53
8/3/2018,3.7,124.84,16.91,9.8628,36.9354,1238.16,43.2429,30.415,4.1,0,251.7101,15.3076,18.85,348.17,129.455,1.57
8/6/2018,3.77,123.99,16.82,9.853,36.8081,1237.67,42.5363,30.048,4.025,0,253.6372,14.7112,18.6,341.99,126.645,1.51
8/7/2018,3.75,125.13,16.76,9.9021,36.7885,1255.84,42.8209,30.4845,4.1,0,256.5526,14.9597,18.27,379.57,126.714,1.33
8/8/2018,3.95,125.84,16.9,9.8726,36.8668,1261.33,42.8504,30.4845,4.1,0,258.0204,14.8603,18.49,370.34,125.3041,1.25
8/9/2018,3.77,123.83,16.66,9.7351,36.72,1264.46,42.9387,29.9984,3.85,0,256.0634,14.8106,18.43,352.45,123.6872,1.1
8/10/2018,3.9,120.63,16.14,9.5681,35.8194,1252.51,42.448,29.8496,4.2,0,254.396,14.4627,17.87,355.49,122.4843,1.13
8/13/2018,3.8,122,16.09,9.2931,35.3984,1248.64,40.6126,29.4528,4,0,255.7239,14.1148,17.42,356.41,121.7646,1.2
8/14/2018,3.8632,121,15.97,9.3324,35.4376,1258.14,40.8286,29.7008,4.15,0,261.0257,14.3633,17.43,347.64,121.7153,1.19
8/15/2018,3.76,119.23,15.61,9.2832,35.1831,1232.22,40.2397,29.1949,4,0,258.6793,14.0651,17.18,338.69,120.1378,1.15
8/16/2018,3.87,120.5,15.61,9.3422,35.5257,1224.06,40.3477,29.552,4.1,0,257.0419,14.1645,17.75,335.45,121.035,1.15
8/17/2018,4,120.8,15.77,9.3815,35.6138,1215.85,41.4763,29.7603,4.05,0,244.4414,14.2639,18.37,305.5,121.5477,1.15
8/20/2018,3.87,123.35,16.32,9.5485,35.9956,1221.95,41.653,29.9785,4,0,247.4567,14.5124,19.1,308.44,121.5378,1.14
8/21/2018,4.13,126.33,16.56,9.686,36.1326,1217.41,42.4774,30.0877,4,0,252.9283,14.8603,19.16,321.9,120.8476,1.12
8/22/2018,4.41,125.09,16.45,9.519,35.3691,1221.75,42.0456,30.2365,4.1,0,262.4136,14.8603,18.95,321.64,122.0012,1.04
8/23/2018,4.42,124.79,16.31,9.4601,34.9188,1221.16,41.9474,29.7206,4.05,0,266.4273,14.5621,18.18,320.1,120.542,1.05
8/24/2018,4.4,127.52,16.82,9.5092,35.1929,1236.75,42.0554,29.4429,4,0,271.799,14.6615,18.35,322.82,121.1139,1.04
8/27/2018,4.35,128.2,17.63,9.8137,36.8962,1256.27,42.713,30.1869,4,0,275.4733,14.7112,18.67,319.27,124.6928,0.944
8/28/2018,4.4,130.04,17.61,9.8334,36.534,1245.86,42.3204,30.2365,4.1,0,273.9557,14.6118,18.58,311.86,124.2985,0.9718
8/29/2018,4.34,134.2,17.5,9.7941,36.3382,1264.65,42.4283,30.296,4.05,0,278.2115,14.5124,18.5,305.01,125.6887,1.02
8/30/2018,4.4,132.93,17.26,9.5288,35.5942,1254.44,41.6628,29.7901,4.15,0,277.5322,14.5124,18.05,303.15,123.4998,1
8/31/2018,4.33,131.09,17.11,9.3127,35.2908,1231.8,41.8296,29.3933,4.15,0,280.3993,14.3633,18.55,301.66,122.3364,1.02
9/4/2018,4.28,128.58,17.27,9.3029,34.8502,1211.31,42.0946,28.7484,4.25,0,283.4163,13.7172,18.3,288.95,120.2955,1.08
9/5/2018,4.05,127.11,16.96,9.3225,34.5468,1199.1,43.2528,28.4409,4.1,0,278.1416,15.0094,18.42,280.74,118.7772,1.24
9/6/2018,3.93,126.43,16.78,9.2636,34.0223,1183.99,43.2528,28.5203,4,0,272.4473,15.1088,18.45,280.95,118.5011,1.2
9/7/2018,4.1268,126.86,16.56,9.1064,33.5572,1177.59,43.5472,28.4211,3.975,0,271.5881,15.0591,18.84,263.24,117.6236,1.2
9/10/2018,4.08,126.74,16.89,9.2145,33.5176,1175.06,43.7729,28.3417,3.95,0,274.4553,15.5561,18.77,285.5,117.5053,1.1
9/11/2018,4.4,129.54,17.01,9.1457,33.4186,1189.99,43.5766,28.2128,3.8,0,272.5272,15.3573,18.33,279.44,118.2349,1.09
9/12/2018,4.11,132.79,17.46,9.1752,33.7056,1171.6,43.6552,27.935,3.8,6.6,267.9318,15.1585,18.32,290.54,118.225,1.15
9/13/2018,4.06,133.45,17.46,9.2046,33.8936,1182.14,43.7239,28.3715,3.85,11.6,271.0687,15.2082,18.25,289.46,120.2462,1.13
9/14/2018,4.15,132.14,17.5,9.2832,34.2697,1177.98,43.449,28.6691,4.75,9.9,276.1536,15.1088,18.04,295.2,120.5617,1.13
9/17/2018,4.06,132.8,17.45,9.3815,34.6556,1159.83,43.9142,28.7484,4.2,8.5,273.6561,15.1585,17.67,294.84,120.7589,1.11
9/18/2018,4.4,138.32,17.61,9.4109,34.7348,1167.11,43.9538,29.4528,4.6,7.68,270.749,15.0591,17.51,284.96,123.2731,1.07
9/19/2018,4.25,135.81,18,9.6074,35.3582,1174.27,44.7456,30.0381,4.95,8.5,271.708,14.9597,17.82,299.02,123.559,1.09
9/20/2018,4.38,137.29,18.34,9.6369,35.7046,1191.57,44.9732,30.3555,5.65,8.78,266.0137,15.8046,17.83,298.33,123.1942,1.11
9/21/2018,3.92,137.47,18.29,9.6762,34.9525,1172.12,44.8842,30.6233,5.4,8.59,263.1866,15.3573,17.14,299.1,122.9674,1.07
9/24/2018,4.1,139,18.31,9.4208,34.3884,1179.56,44.2112,30.415,5.25,7.87,265.4343,15.1585,16.54,299.68,122.2576,1.12
9/25/2018,4.08,139.04,17.99,9.2243,33.2009,1193.89,44.3299,30.4845,5,7.58,268.1416,14.9597,16.47,300.99,123.1252,1.13
9/26/2018,4.01,140.79,18.24,9.1064,33.379,1194.06,44.3695,30.3,4.95,7.5,266.6531,14.6615,16.17,309.58,123.3815,1.11
9/27/2018,4.2,140.19,17.91,9.0671,33.3197,1207.36,44.5378,30.35,4.95,7.01,267.1326,14.413,15.58,307.52,124.61,1.07
9/28/2018,3.7,136.91,17.51,9.0868,33.3197,1207.08,44.8347,30.08,4.85,6.98,280.739,14.6615,15.36,264.77,124.35,1.07
10/1/2018,3.75,137.77,17.99,9.1555,33.8441,1208.53,45.1811,30.42,5.08,6.6,289.0706,14.6217,15.57,310.7,124.82,1.09
10/2/2018,3.73,137.57,17.88,9.0376,32.9535,1207.64,45.092,30.46,5.54,5.93,286.1935,14.3036,15.52,301.02,125.71,1.15
10/3/2018,3.6,135.81,17.7,8.9689,33.6462,1211.53,44.4883,29.37,6.3,6.3,286.4433,14.2241,15.38,294.8,122.7,1.11
10/4/2018,3.62,133.06,17.59,8.9885,33.8936,1177.07,43.2016,29.15,5.6,6.25,279.0107,14.1943,14.93,281.83,122.18,1.1
10/5/2018,3.69,132.28,17.38,8.9591,33.765,1167.83,43.5084,28.85,5.82,6.26,269.5901,13.6675,14.52,261.95,121.5,1.09
10/8/2018,3.72,129.68,17.16,9.0966,33.8936,1155.92,43.2907,28.94,5.46,6.04,265.5042,13.5383,14.36,250.56,121.72,1.14
10/9/2018,3.94,128.95,17,8.7921,32.3103,1145.17,42.0535,28.28,5.4,7.39,265.2745,12.9319,12.78,262.8,119.92,1.08
10/10/2018,3.55,117.63,16.1,8.6644,32.2608,1092.16,40.7372,27.84,5.26,7.75,245.4443,11.9777,12.18,256.88,117.78,1.03
10/11/2018,3.89,115.54,16.17,8.6545,31.9738,1090.74,40.5096,27.14,5.08,7.18,234.8949,12.1168,12.08,252.23,116.75,1.01
10/12/2018,3.8373,116.3,16.15,8.4875,31.4592,1120.54,40.4997,27.21,5.14,7.46,246.2935,11.7988,12.37,258.78,116.76,1.05
10/15/2018,3.6,115.01,16.22,8.6545,31.7858,1102.44,40.2918,27.05,5.09,7.82,235.1446,11.8584,12.47,259.59,115.63,1
10/16/2018,3.6,121.75,16.84,8.6447,32.0035,1133.08,40.7966,27.7,5.05,8.04,245.5842,11.8286,12.65,276.59,118.04,1.03
10/17/2018,3.6,118.93,16.07,8.6054,31.5978,1127.59,41.242,27.58,5,7.77,242.8169,11.3713,12.06,271.78,117.73,1.02
10/18/2018,3.65,114.25,15.49,8.3598,30.7566,1097.91,39.9454,27.13,4.85,7.5,239.2905,11.3415,11.84,263.91,116.67,1
10/19/2018,3.59,116.51,15.51,8.35,30.8754,1105.18,39.1635,27.17,4.6,7.32,228.9408,11.5503,11.89,260,116.32,0.98
10/22/2018,3.65,116.28,16.09,8.41,31.0139,1111.37,38.3322,27.08,4.4,7.03,230.9888,11.5701,11.61,260.95,117.1,0.9498
10/23/2018,3.5,115.28,16.58,8.59,31.7858,1114.91,37.481,27.18,4.4,6.81,220.8389,11.3316,11.87,294.14,117.97,0.91
10/24/2018,3.61,111.79,15.24,8.18,30.242,1057.12,37.3523,26.04,4.15,6.17,199.2106,11.0533,11.39,288.5,114.57,0.8301
10/25/2018,3.35,115.38,16.09,8.99,31.667,1103.59,36.9268,26.63,4.25,6.45,207.6322,11.1328,11.67,314.86,116.66,0.8571
10/26/2018,3.23,116.17,16.02,8.98,32.3103,1083.75,35.6203,26.75,4,6.35,198.0917,10.9737,11.59,330.9,117.3,0.945
10/29/2018,3.4,115.02,16.01,9.28,32.7853,1034.73,36.1449,26.7,4.66,6.19,185.4344,10.9539,11.92,334.85,115.31,0.844
10/30/2018,3.17,116.28,15.38,9.46,33.191,1049.51,37.3721,27.81,4.61,5.95,202.797,11.1527,12.09,329.9,116.24,0.7529
10/31/2018,3,117.11,15.11,9.55,36.2093,1090.58,37.8274,28.5,4.81,5.9,210.6192,6.6896,12.21,337.32,117.05,0.7751
11/1/2018,3.02,119.98,15.69,9.29,36.0905,1085.98,38.8864,28.84,4.8,6.62,217.8919,7.4053,12.65,344.28,117.7,0.804
11/2/2018,3.06,119.53,16.17,9.38,35.6551,1071.49,39.3912,28.43,4.99,6.49,214.7051,7.3556,12.76,346.41,115.46,0.8393
11/5/2018,3.2,117.58,16.34,9.53,35.8728,1055.73,38.8072,28.6,5.35,6.68,211.5582,7.5743,12.93,341.4,115.41,0.868
11/6/2018,3.17,115.99,16.4,9.54,36.0806,1069.57,39.1042,29.3,5.19,6.4,210.8489,8.3496,13.01,341.06,117.58,0.825
11/7/2018,3.14,116.07,16.88,9.6,36.4963,1108.24,40.5393,28.89,5.13,6.74,213.5762,8.6478,13.18,348.16,119.31,0.7451
11/8/2018,3.1,114.2,16.6,9.46,36.1895,1094.63,40.4403,28.46,5.26,6.69,205.784,8.2601,13.05,351.4,117.29,0.8122
11/9/2018,2.916,110.07,16.26,9.38,35.3285,1077.02,40.3116,28.5,4.71,6.77,205.4643,8.3695,13.11,350.51,117.24,0.89
11/12/2018,2.89,106.42,15.78,9.49,35.3186,1049.36,40.3611,28.16,4.6,6.65,189.3505,8.28,12.12,331.28,115.57,0.8208
11/13/2018,2.9,109.61,16.37,9.54,35.5561,1047.97,41.1727,28.14,4.61,6.78,199.1107,8.04,12.18,338.73,115.11,0.8615
11/14/2018,2.9,110.8,16.52,9.54,34.8634,1054.58,41.0935,28.3,4.61,7.1,196.9928,8.19,12.26,344,116.88,0.8304
11/15/2018,2.98,111.8,16.58,9.31,35.1801,1071.05,40.9549,28.22,4.66,7.34,202.1876,8.29,12.57,348.44,117,0.845
11/16/2018,2.94,110.74,16.45,9.05,35.378,1068.27,40.9549,28.21,4.6,7.19,164.2656,8.27,12.56,354.31,116.96,0.7801
11/19/2018,2.3,108.82,16.42,9.25,35.3088,1027.42,39.7772,28.05,4.4,7.84,144.5553,8.16,12.79,353.47,117.14,0.7541
11/20/2018,2.17,105.24,15.82,9.06,34.7249,1030.45,39.6683,27.6,4.26,7.67,148.9309,8.03,12.62,347.49,117.29,0.7471
11/21/2018,2.23,106.73,16.19,9.11,35.1801,1043.43,39.6584,27.93,4.5,7.71,144.5653,8.11,13.02,338.19,119.25,0.7842
11/23/2018,2.11,106.66,15.97,9.13,35.5561,1030.1,39.4802,27.76,4.49,7.46,144.855,7.99,12.89,325.83,119.71,0.83
11/26/2018,2.2,109.22,17.05,9.4,37.2583,1055.94,40.9747,28.29,4.43,7.37,152.897,7.87,12.85,346,121.27,0.78
11/27/2018,2.24,104.77,16.7,9.28,36.3082,1052.28,41.2123,28.03,4.36,7.48,153.5763,7.92,12.66,343.92,121,0.7879
11/28/2018,2.02,108.33,16.98,9.41,36.5655,1091.79,42.3604,28.04,4.52,8.12,159.9099,7.91,12.51,347.87,121.58,0.72
11/29/2018,2.1,109.21,16.87,9.37,36.3775,1094.58,42.0535,27.82,4.51,7.79,157.36,7.84,12.47,341.17,121.78,0.7303
11/30/2018,2.15,109.6,16.59,9.41,37.5551,1109.65,41.8556,28.17,4.47,7.71,163.43,8.05,12.2,350.48,121.48,0.7098
12/3/2018,2.2,111.68,17.26,9.6,38.0499,1116.36,42.9443,28.72,4.71,7.58,170.04,7.94,12.4,358.49,123.51,0.6349
12/4/2018,2.21,108.37,16.49,9.18,36.14,1062.47,41.43,27.68,4.5,7.08,157.11,7.64,12.09,359.7,120.88,0.55
12/6/2018,2.32,107.53,16,9.02,35.7,1078.08,39.0448,27.25,4.24,7.37,158.29,7.49,11.46,363.06,121.83,0.546
12/7/2018,2.18,104.84,15.34,8.82,34.69,1046.58,37.8571,26.89,4.27,6.99,147.61,7.16,11.26,357.965,119.97,0.5401
12/10/2018,2.08,104.93,15.33,8.52,34.42,1053.18,36.5902,26.8,4.14,7.03,151.86,7.45,10.67,365.15,120.94,0.51
12/11/2018,2.03,104.96,15.43,8.54,34.69,1061.65,35.7391,26.77,4.18,7.08,148.19,7.26,10.8,366.76,120.41,0.507
12/12/2018,2,105.42,15.85,8.64,35.68,1073.73,35.65,27.26,4.29,7.54,148.9,7.29,11.51,366.6,121.89,0.5201
12/13/2018,1.91,104.1,15.66,8.5,35.11,1073.54,34.93,27.23,4.22,7.75,148.89,7.15,11.58,376.79,120.78,0.507
12/14/2018,2.15,101.49,15.47,8.52,35.1,1051.71,34.72,26.91,4.24,7.7,146.45,7.18,11.53,365.71,120.1,0.51
12/17/2018,2.01,99.94,15.44,8.5,34.66,1025.65,33.94,26.54,4.08,7.03,143.58,7.17,12,348.42,119.55,0.507
12/18/2018,2.01,100.8,15.57,8.47,34.9,1043.41,33.83,26.88,4.13,7.07,146.94,7.45,12.26,337.03,120.01,0.43
12/19/2018,2.05,102.43,15.63,8.32,34.93,1035.46,33.25,26.76,4.01,6.83,138.51,7.21,11.92,332.97,119.38,0.453
12/20/2018,2.05,101.52,15.35,8.26,34.27,1023.58,33.01,26.51,3.87,6.52,135.1,7.29,12.43,315.38,118.45,0.5701
12/21/2018,1.93,98.16,14.77,8.05,32.98,991.25,32.23,25.9,3.62,6.07,129.57,7.2,12.37,319.77,113.96,0.6002
12/24/2018,2.07,95.96,14.21,7.63,32.37,984.67,31.91,25.47,3.72,5.92,127.08,7.1,12.07,295.39,111.81,0.596795
12/26/2018,2.02,98.29,14.73,7.85,33.52,1047.85,33.81,26.01,3.82,6.36,133.1,7.4,12.31,326.09,113.72,0.522
12/27/2018,2.01,99.75,14.71,7.85,33.96,1052.9,33.9,26.18,3.74,6.43,131.17,7.27,12.08,316.13,115.48,0.52
12/28/2018,2.39,98.4,14.42,7.81,33.92,1046.68,33.96,26.41,3.74,6.47,133.65,7.32,12.31,333.87,116.34,0.5
12/31/2018,2.68,99.44,14.46,7.65,33.45,1044.96,34.12,26.45,3.63,6.37,133.5,7.23,12.18,332.8,116.08,0.528
1/2/2019,3.16,98.7,14.33,7.9,33.64,1054.68,34.08,26.48,4.15,6.2,136.22,7.63,12.06,310.12,116.28,0.6501
1/3/2019,3.1,96.98,14.11,7.78,32.25,1025.47,33.14,26.12,4.17,6.05,127.99,7.54,11.71,300.36,114.65,0.695
1/4/2019,2.99,102.23,14.99,8.08,33.33,1078.07,34.68,27.31,4.4,6.36,136.19,7.72,12.54,317.69,119.73,0.79
1/7/2019,3.02,104.48,15.18,8.29,34.36,1075.92,35.71,27.82,4.53,6.5,143.4,8.15,12.75,334.96,121.28,0.78
1/8/2019,3.5,108.58,15.34,8.37,34.81,1085.37,36.43,28.48,4.43,6.4,139.83,8.36,12.96,335.35,122.31,0.756
1/9/2019,3.19,111.19,15.77,8.72,35.18,1081.65,36.48,28.7,5.39,6.63,142.58,8.16,13.19,338.53,122.92,0.74
1/10/2019,3.22,110.79,16.01,8.67,34.73,1078.83,36.6,28.88,5.05,6.66,145.23,8.23,13.37,344.97,124.49,0.71
1/11/2019,3.375,110.84,16.26,8.82,37.18,1064.47,36.55,29.27,5.35,6.59,148.83,8.2,12.85,347.26,125.07,0.7801
1/14/2019,3.35,110.88,16.16,8.99,37.66,1051.51,36.84,29.43,5.39,6.8,150.44,8.17,12.75,334.4,125.39,0.7707
1/15/2019,3.5,112.37,16.44,8.84,37.55,1086.51,36.98,29.44,5.35,6.82,149.87,8.03,12.99,344.43,126.28,0.82
1/16/2019,3.4931,113.13,16.52,8.29,37.67,1089.51,37.07,29.51,5.01,6.71,148.84,8.25,13.07,346.05,125.66,0.84
1/17/2019,3.49,113.71,16.62,8.36,38.26,1099.12,37.28,29.54,5,6.81,151.72,8.33,12.98,347.31,124.92,0.87
1/18/2019,3.54,113.29,16.78,8.58,38.61,1107.3,37.43,29.76,5.07,6.71,156.93,8.16,12.96,302.26,125.35,0.9977
